Date,Price,Vol.
2011-10-07,1160.88,
2011-10-09,1165.88,
2011-10-10,1183.38,
2011-10-11,1233.00,
2011-10-12,1237.63,
2011-10-13,1259.38,
2011-10-14,1269.38,
2011-10-16,1263.88,
2011-10-17,1246.63,
2011-10-18,1250.75,
2011-10-19,1215.63,
2011-10-20,1223.75,
2011-10-21,1212.38,
2011-10-23,1221.88,
2011-10-24,1239.13,
2011-10-25,1230.75,
2011-10-26,1224.63,
2011-10-27,1245.88,
2011-10-28,1226.13,
2011-10-30,1227.38,
2011-10-31,1214.00,
2011-11-01,1198.63,
2011-11-02,1204.00,
2011-11-03,1226.13,
2011-11-04,1220.38,
2011-11-07,1202.50,
2011-11-08,1205.50,
2011-11-09,1186.13,
2011-11-10,1169.50,
2011-11-11,1176.13,
2011-11-14,1179.25,
2011-11-15,1199.63,
2011-11-16,1188.13,
2011-11-17,1169.63,
2011-11-18,1171.38,
2011-11-21,1145.63,
2011-11-22,1151.88,
2011-11-23,1123.13,
2011-11-25,1108.88,
2011-11-28,1123.38,
2011-11-29,1125.63,
2011-11-30,1133.38,
2011-12-01,1128.25,
2011-12-02,1136.38,
2011-12-05,1126.00,
2011-12-06,1128.38,
2011-12-07,1131.75,
2011-12-08,1132.13,
2011-12-09,1106.38,
2011-12-11,1105.63,
2011-12-12,1111.75,
2011-12-13,1118.13,
2011-12-14,1103.88,
2011-12-15,1113.88,
2011-12-16,1130.38,
2011-12-19,1139.13,
2011-12-20,1144.63,
2011-12-21,1153.13,
2011-12-22,1160.88,
2011-12-23,1163.38,
2011-12-25,1172.38,
2011-12-26,1172.38,
2011-12-27,1206.50,
2011-12-28,1208.63,
2011-12-29,1197.63,
2011-12-30,1211.88,
2012-01-02,1211.88,
2012-01-03,1227.25,
2012-01-04,1231.63,
2012-01-05,1208.88,
2012-01-06,1193.88,
2012-01-09,1232.63,
2012-01-10,1231.88,
2012-01-11,1200.88,
2012-01-12,1183.00,
2012-01-13,1157.63,
2012-01-17,1184.63,
2012-01-18,1181.50,
2012-01-19,1195.88,
2012-01-20,1185.25,
2012-01-23,1214.13,
2012-01-24,1219.63,
2012-01-25,1212.88,
2012-01-26,1222.13,
2012-01-27,1218.13,
2012-01-30,1185.13,
2012-01-31,1200.38,
2012-02-01,1217.00,
2012-02-02,1216.88,
2012-02-03,1232.88,
2012-02-06,1234.25,
2012-02-07,1232.13,
2012-02-08,1230.63,
2012-02-09,1228.25,
2012-02-10,1228.88,
2012-02-13,1253.63,
2012-02-14,1254.63,
2012-02-15,1262.63,
2012-02-16,1258.63,
2012-02-17,1266.63,
2012-02-21,1269.50,
2012-02-22,1270.88,
2012-02-23,1276.88,
2012-02-24,1280.25,
2012-02-27,1301.88,
2012-02-28,1313.13,
2012-02-29,1319.13,
2012-03-01,1322.13,
2012-03-02,1331.88,
2012-03-05,1324.38,
2012-03-06,1335.63,
2012-03-07,1327.13,
2012-03-08,1337.38,
2012-03-09,1337.63,
2012-03-11,1333.88,
2012-03-12,1333.50,
2012-03-13,1353.00,
2012-03-14,1356.63,
2012-03-15,1367.63,
2012-03-16,1375.50,
2012-03-18,1377.13,
2012-03-19,1367.50,
2012-03-20,1346.38,
2012-03-21,1355.63,
2012-03-22,1351.88,
2012-03-23,1366.63,
2012-03-25,1364.63,
2012-03-26,1380.88,
2012-03-27,1371.88,
2012-03-28,1372.13,
2012-03-29,1359.38,
2012-03-30,1401.88,
2012-04-01,1411.38,
2012-04-02,1422.63,
2012-04-03,1418.13,
2012-04-04,1422.88,
2012-04-05,1431.38,
2012-04-08,1441.88,
2012-04-09,1430.38,
2012-04-10,1426.75,
2012-04-11,1422.25,
2012-04-12,1444.00,
2012-04-13,1436.88,
2012-04-15,1434.25,
2012-04-16,1419.25,
2012-04-17,1428.63,
2012-04-18,1411.38,
2012-04-19,1419.50,
2012-04-20,1453.88,
2012-04-22,1455.00,
2012-04-23,1439.38,
2012-04-24,1470.63,
2012-04-25,1472.25,
2012-04-26,1485.88,
2012-04-27,1492.63,
2012-04-29,1492.50,
2012-04-30,1500.88,
2012-05-01,1500.50,
2012-05-02,1482.38,
2012-05-03,1477.13,
2012-05-04,1477.88,
2012-05-06,1475.25,
2012-05-07,1467.50,
2012-05-08,1440.25,
2012-05-09,1432.50,
2012-05-10,1459.13,
2012-05-11,1403.13,
2012-05-13,1394.38,
2012-05-14,1385.13,
2012-05-15,1414.75,
2012-05-16,1422.63,
2012-05-17,1432.88,
2012-05-18,1408.38,
2012-05-20,1412.88,
2012-05-21,1408.50,
2012-05-22,1379.63,
2012-05-23,1374.00,
2012-05-24,1379.50,
2012-05-25,1381.75,
2012-05-29,1390.38,
2012-05-30,1375.13,
2012-05-31,1344.25,
2012-06-01,1339.88,
2012-06-03,1349.63,
2012-06-04,1346.13,
2012-06-05,1356.75,
2012-06-06,1388.25,
2012-06-07,1426.38,
2012-06-08,1428.38,
2012-06-10,1425.75,
2012-06-11,1424.13,
2012-06-12,1434.50,
2012-06-13,1407.63,
2012-06-14,1390.88,
2012-06-15,1376.13,
2012-06-17,1383.38,
2012-06-18,1396.88,
2012-06-19,1436.00,
2012-06-20,1437.88,
2012-06-21,1442.63,
2012-06-22,1442.13,
2012-06-24,1453.75,
2012-06-25,1470.00,
2012-06-26,1457.63,
2012-06-27,1458.88,
2012-06-28,1451.75,
2012-06-29,1480.88,
2012-07-01,1507.25,
2012-07-02,1503.00,
2012-07-03,1525.75,
2012-07-05,1576.00,
2012-07-06,1570.00,
2012-07-08,1590.50,
2012-07-09,1594.88,
2012-07-10,1597.13,
2012-07-11,1578.38,
2012-07-12,1576.00,
2012-07-13,1596.13,
2012-07-15,1617.50,
2012-07-16,1644.75,
2012-07-17,1639.13,
2012-07-18,1682.87,
2012-07-19,1738.00,
2012-07-20,1758.38,
2012-07-22,1739.50,
2012-07-23,1666.50,
2012-07-24,1623.00,
2012-07-25,1677.13,
2012-07-26,1645.25,
2012-07-27,1683.25,
2012-07-29,1661.50,
2012-07-30,1669.75,
2012-07-31,1673.75,
2012-08-01,1631.00,
2012-08-02,1614.38,
2012-08-03,1635.63,
2012-08-05,1604.13,
2012-08-06,1598.63,
2012-08-07,1582.50,
2012-08-08,1597.63,
2012-08-09,1653.75,
2012-08-10,1673.63,
2012-08-12,1667.25,
2012-08-13,1629.88,
2012-08-14,1626.38,
2012-08-15,1665.00,
2012-08-16,1652.88,
2012-08-17,1671.50,
2012-08-19,1674.38,
2012-08-20,1708.00,
2012-08-21,1751.50,
2012-08-22,1754.63,
2012-08-23,1727.25,
2012-08-24,1737.88,
2012-08-26,1753.88,
2012-08-27,1716.63,
2012-08-28,1718.63,
2012-08-29,1750.00,
2012-08-30,1761.63,
2012-08-31,1754.37,
2012-09-04,1764.75,
2012-09-05,1732.88,
2012-09-06,1743.87,
2012-09-07,1733.25,
2012-09-09,1727.25,
2012-09-10,1720.62,
2012-09-11,1699.75,
2012-09-12,1746.00,
2012-09-13,1745.38,
2012-09-14,1738.25,
2012-09-16,1729.25,
2012-09-17,1661.38,
2012-09-18,1649.25,
2012-09-19,1682.63,
2012-09-20,1624.88,
2012-09-21,1624.38,
2012-09-23,1615.50,
2012-09-24,1607.63,
2012-09-25,1611.63,
2012-09-26,1578.00,
2012-09-27,1576.25,
2012-09-28,1598.38,
2012-09-30,1591.88,
2012-10-01,1555.25,
2012-10-02,1524.38,
2012-10-03,1534.88,
2012-10-04,1555.75,
2012-10-05,1552.25,
2012-10-07,1552.63,
2012-10-08,1549.13,
2012-10-09,1542.00,
2012-10-10,1524.38,
2012-10-11,1553.00,
2012-10-12,1522.38,
2012-10-14,1505.00,
2012-10-15,1502.13,
2012-10-16,1491.38,
2012-10-17,1511.25,
2012-10-18,1545.25,
2012-10-19,1533.25,
2012-10-21,1533.38,
2012-10-22,1547.88,
2012-10-23,1551.25,
2012-10-24,1567.88,
2012-10-25,1559.25,
2012-10-26,1560.63,
2012-10-28,1557.00,
2012-10-29,1530.75,
2012-10-30,1537.25,
2012-10-31,1550.88,
2012-11-01,1559.38,
2012-11-02,1526.00,
2012-11-04,1518.88,
2012-11-05,1509.63,
2012-11-06,1517.63,
2012-11-07,1505.25,
2012-11-08,1495.50,
2012-11-09,1451.38,
2012-11-11,1439.25,
2012-11-12,1409.25,
2012-11-13,1414.13,
2012-11-14,1422.25,
2012-11-15,1401.50,
2012-11-16,1383.63,
2012-11-18,1391.50,
2012-11-19,1398.38,
2012-11-20,1410.75,
2012-11-21,1407.13,
2012-11-23,1416.63,
2012-11-25,1421.25,
2012-11-26,1427.88,
2012-11-27,1450.63,
2012-11-28,1447.13,
2012-11-29,1450.88,
2012-11-30,1440.63,
2012-12-02,1440.63,
2012-12-03,1457.25,
2012-12-04,1462.88,
2012-12-05,1486.88,
2012-12-06,1487.25,
2012-12-07,1472.38,
2012-12-09,1468.25,
2012-12-10,1473.50,
2012-12-11,1472.13,
2012-12-12,1473.13,
2012-12-13,1478.50,
2012-12-14,1495.38,
2012-12-16,1503.00,
2012-12-17,1496.50,
2012-12-18,1470.88,
2012-12-19,1438.75,
2012-12-20,1414.00,
2012-12-21,1429.88,
2012-12-23,1436.63,
2012-12-24,1435.88,
2012-12-26,1420.38,
2012-12-27,1418.25,
2012-12-28,1416.38,
2012-12-30,1417.50,
2012-12-31,1408.50,
2013-01-02,1393.13,
2013-01-03,1391.25,
2013-01-04,1365.75,
2013-01-06,1363.25,
2013-01-07,1390.63,
2013-01-08,1384.38,
2013-01-09,1387.25,
2013-01-10,1376.50,
2013-01-11,1375.88,
2013-01-13,1386.25,
2013-01-14,1417.88,
2013-01-15,1415.88,
2013-01-16,1438.88,
2013-01-17,1436.88,
2013-01-18,1428.38,
2013-01-20,1428.38,
2013-01-22,1448.63,
2013-01-23,1431.38,
2013-01-24,1439.00,
2013-01-25,1440.63,
2013-01-27,1451.13,
2013-01-28,1445.38,
2013-01-29,1450.13,
2013-01-30,1478.00,
2013-01-31,1470.63,
2013-02-01,1476.13,
2013-02-03,1481.38,
2013-02-04,1489.13,
2013-02-05,1493.00,
2013-02-06,1486.00,
2013-02-07,1486.13,
2013-02-08,1453.38,
2013-02-10,1440.88,
2013-02-11,1433.50,
2013-02-12,1426.00,
2013-02-13,1425.88,
2013-02-14,1421.00,
2013-02-15,1425.50,
2013-02-19,1471.13,
2013-02-20,1479.25,
2013-02-21,1490.13,
2013-02-22,1459.88,
2013-02-24,1444.88,
2013-02-25,1434.75,
2013-02-26,1435.88,
2013-02-27,1439.38,
2013-02-28,1448.75,
2013-03-01,1444.50,
2013-03-03,1444.13,
2013-03-04,1462.88,
2013-03-05,1466.38,
2013-03-06,1462.75,
2013-03-07,1472.13,
2013-03-08,1472.63,
2013-03-10,1477.38,
2013-03-11,1478.38,
2013-03-12,1468.38,
2013-03-13,1448.25,
2013-03-14,1436.63,
2013-03-15,1426.38,
2013-03-17,1415.25,
2013-03-18,1410.25,
2013-03-19,1411.38,
2013-03-20,1423.25,
2013-03-21,1447.38,
2013-03-22,1439.63,
2013-03-24,1441.88,
2013-03-25,1437.38,
2013-03-26,1446.50,
2013-03-27,1453.50,
2013-03-28,1404.38,
2013-03-31,1406.88,
2013-04-01,1393.75,
2013-04-02,1392.50,
2013-04-03,1381.75,
2013-04-04,1368.25,
2013-04-05,1362.25,
2013-04-08,1377.38,
2013-04-09,1395.75,
2013-04-10,1393.13,
2013-04-11,1401.75,
2013-04-12,1413.25,
2013-04-15,1395.88,
2013-04-16,1412.38,
2013-04-17,1421.13,
2013-04-18,1431.75,
2013-04-19,1427.38,
2013-04-22,1418.00,
2013-04-23,1419.13,
2013-04-24,1404.38,
2013-04-25,1424.00,
2013-04-26,1431.00,
2013-04-29,1408.63,
2013-04-30,1396.50,
2013-05-01,1372.63,
2013-05-02,1373.88,
2013-05-03,1387.38,
2013-05-06,1368.25,
2013-05-07,1382.50,
2013-05-08,1391.38,
2013-05-09,1409.38,
2013-05-10,1398.63,
2013-05-13,1419.50,
2013-05-14,1416.38,
2013-05-15,1413.88,
2013-05-16,1429.13,
2013-05-17,1448.50,
2013-05-20,1465.13,
2013-05-21,1478.75,
2013-05-22,1494.38,
2013-05-23,1493.75,
2013-05-24,1475.25,
2013-05-28,1508.38,
2013-05-29,1502.50,
2013-05-30,1495.13,
2013-05-31,1510.13,
2013-06-03,1532.75,
2013-06-04,1529.75,
2013-06-05,1531.63,
2013-06-06,1529.13,
2013-06-07,1525.75,
2013-06-10,1514.13,
2013-06-11,1542.13,
2013-06-12,1539.88,
2013-06-13,1509.50,
2013-06-14,1516.63,
2013-06-17,1512.50,
2013-06-18,1512.63,
2013-06-19,1519.38,
2013-06-20,1499.50,
2013-06-21,1491.50,
2013-06-24,1422.00,
2013-06-25,1428.88,
2013-06-26,1426.25,
2013-06-27,1431.63,
2013-06-28,1429.38,
2013-07-01,1435.25,
2013-07-02,1434.50,
2013-07-03,1441.63,
2013-07-04,1441.63,
2013-07-05,1432.13,
2013-07-08,1455.88,
2013-07-09,1467.00,
2013-07-10,1465.88,
2013-07-11,1474.13,
2013-07-12,1428.13,
2013-07-15,1453.00,
2013-07-16,1474.88,
2013-07-17,1478.88,
2013-07-18,1472.00,
2013-07-19,1489.88,
2013-07-22,1520.63,
2013-07-23,1461.63,
2013-07-24,1392.38,
2013-07-25,1353.63,
2013-07-26,1350.00,
2013-07-29,1272.25,
2013-07-30,1247.88,
2013-07-31,1247.25,
2013-08-01,1235.25,
2013-08-02,1211.88,
2013-08-05,1208.63,
2013-08-06,1194.13,
2013-08-07,1199.25,
2013-08-08,1228.25,
2013-08-09,1219.63,
2013-08-12,1256.50,
2013-08-13,1257.88,
2013-08-14,1268.63,
2013-08-15,1289.00,
2013-08-16,1283.25,
2013-08-19,1322.13,
2013-08-20,1309.25,
2013-08-21,1330.63,
2013-08-22,1323.75,
2013-08-23,1362.88,
2013-08-26,1389.63,
2013-08-27,1373.13,
2013-08-28,1374.38,
2013-08-29,1369.13,
2013-08-30,1356.38,
2013-09-03,1385.88,
2013-09-04,1352.50,
2013-09-05,1367.75,
2013-09-06,1369.63,
2013-09-09,1355.25,
2013-09-10,1356.38,
2013-09-11,1358.38,
2013-09-12,1397.38,
2013-09-13,1381.88,
2013-09-16,1348.38,
2013-09-17,1341.75,
2013-09-18,1347.88,
2013-09-19,1340.00,
2013-09-20,1316.13,
2013-09-23,1308.13,
2013-09-24,1312.25,
2013-09-25,1321.88,
2013-09-26,1317.38,
2013-09-27,1320.25,
2013-09-30,1281.38,
2013-10-01,1268.63,
2013-10-02,1274.50,
2013-10-03,1286.25,
2013-10-04,1296.13,
2013-10-07,1295.50,
2013-10-08,1288.88,
2013-10-09,1286.75,
2013-10-10,1287.38,
2013-10-11,1267.88,
2013-10-14,1271.63,
2013-10-15,1266.75,
2013-10-16,1277.75,
2013-10-17,1291.63,
2013-10-18,1290.63,
2013-10-21,1302.13,
2013-10-22,1300.50,
2013-10-23,1308.63,
2013-10-24,1309.63,
2013-10-25,1299.88,
2013-10-28,1267.38,
2013-10-29,1271.25,
2013-10-30,1275.63,
2013-10-31,1265.63,
2013-11-01,1252.38,
2013-11-04,1255.75,
2013-11-05,1250.75,
2013-11-06,1256.63,
2013-11-07,1267.13,
2013-11-08,1295.25,
2013-11-11,1299.88,
2013-11-12,1313.63,
2013-11-13,1314.50,
2013-11-14,1313.63,
2013-11-15,1279.63,
2013-11-18,1287.75,
2013-11-19,1279.13,
2013-11-20,1275.13,
2013-11-21,1292.38,
2013-11-22,1319.38,
2013-11-24,1319.38,
2013-11-25,1328.13,
2013-11-26,1328.88,
2013-11-27,1319.25,
2013-11-29,1337.00,
2013-12-02,1321.13,
2013-12-03,1319.25,
2013-12-04,1328.38,
2013-12-05,1328.38,
2013-12-06,1325.63,
2013-12-09,1343.50,
2013-12-10,1338.75,
2013-12-11,1343.88,
2013-12-12,1325.63,
2013-12-13,1327.13,
2013-12-16,1336.63,
2013-12-17,1344.63,
2013-12-18,1324.63,
2013-12-19,1327.50,
2013-12-20,1338.25,
2013-12-23,1328.38,
2013-12-24,1333.50,
2013-12-26,1319.75,
2013-12-27,1331.75,
2013-12-30,1308.88,
2013-12-31,1289.38,
2014-01-01,1289.38,
2014-01-02,1270.75,
2014-01-03,1271.75,
2014-01-06,1278.13,
2014-01-07,1274.50,
2014-01-08,1269.63,
2014-01-09,1274.00,
2014-01-10,1277.50,
2014-01-13,1294.75,
2014-01-14,1306.25,
2014-01-15,1317.88,
2014-01-16,1315.38,
2014-01-17,1316.63,
2014-01-21,1280.50,
2014-01-22,1280.25,
2014-01-23,1275.38,
2014-01-24,1286.00,
2014-01-27,1288.50,
2014-01-28,1285.00,
2014-01-29,1268.63,
2014-01-30,1275.63,
2014-01-31,1283.88,
2014-02-03,1291.88,
2014-02-04,1312.25,
2014-02-05,1315.88,
2014-02-06,1326.00,
2014-02-07,1331.13,
2014-02-10,1325.38,
2014-02-11,1336.50,
2014-02-12,1322.63,
2014-02-13,1342.25,
2014-02-14,1338.25,
2014-02-18,1361.38,
2014-02-19,1354.88,
2014-02-20,1359.00,
2014-02-21,1371.63,
2014-02-24,1374.00,
2014-02-25,1386.25,
2014-02-26,1397.38,
2014-02-27,1388.38,
2014-02-28,1414.13,
2014-03-03,1409.38,
2014-03-04,1422.63,
2014-03-05,1421.38,
2014-03-06,1437.25,
2014-03-07,1459.75,
2014-03-10,1418.50,
2014-03-11,1412.13,
2014-03-12,1387.75,
2014-03-13,1393.38,
2014-03-14,1389.75,
2014-03-17,1391.63,
2014-03-18,1418.63,
2014-03-19,1431.13,
2014-03-20,1434.00,
2014-03-21,1409.63,
2014-03-24,1425.75,
2014-03-25,1426.50,
2014-03-26,1441.13,
2014-03-27,1437.13,
2014-03-28,1435.88,
2014-03-31,1462.38,
2014-04-01,1482.88,
2014-04-02,1462.13,
2014-04-03,1473.75,
2014-04-04,1472.25,
2014-04-07,1463.00,
2014-04-08,1483.13,
2014-04-09,1495.00,
2014-04-10,1481.13,
2014-04-11,1463.75,
2014-04-14,1476.00,
2014-04-15,1501.00,
2014-04-16,1519.25,
2014-04-17,1516.00,
2014-04-21,1499.88,
2014-04-22,1480.75,
2014-04-23,1468.50,
2014-04-24,1472.63,
2014-04-25,1499.13,
2014-04-28,1498.63,
2014-04-29,1516.13,
2014-04-30,1511.38,
2014-05-01,1460.88,
2014-05-02,1471.13,
2014-05-05,1463.63,
2014-05-06,1459.25,
2014-05-07,1445.63,
2014-05-08,1469.00,
2014-05-09,1486.38,
2014-05-11,1486.38,
2014-05-12,1464.63,
2014-05-13,1484.38,
2014-05-14,1485.88,
2014-05-15,1468.38,
2014-05-16,1465.00,
2014-05-19,1483.13,
2014-05-20,1469.00,
2014-05-21,1506.38,
2014-05-22,1517.38,
2014-05-23,1516.13,
2014-05-27,1489.38,
2014-05-28,1497.25,
2014-05-29,1498.75,
2014-05-30,1491.13,
2014-06-02,1498.13,
2014-06-03,1481.25,
2014-06-04,1482.50,
2014-06-05,1461.00,
2014-06-06,1457.63,
2014-06-09,1456.25,
2014-06-10,1461.75,
2014-06-11,1445.38,
2014-06-12,1417.25,
2014-06-13,1425.88,
2014-06-16,1422.13,
2014-06-17,1398.38,
2014-06-18,1409.25,
2014-06-19,1420.50,
2014-06-20,1418.38,
2014-06-23,1365.13,
2014-06-24,1358.50,
2014-06-25,1361.50,
2014-06-26,1381.75,
2014-06-27,1432.00,46880
2014-06-30,1400.50,17770
2014-07-01,1400.00,5870
2014-07-02,1392.50,5670
2014-07-03,1387.75,2690
2014-07-07,1363.00,1890
2014-07-08,1329.75,2960
2014-07-09,1334.50,1040
2014-07-10,1329.75,960
2014-07-11,1295.75,990
2014-07-14,1295.00,250
2014-07-15,1180.50,48080
2014-07-16,1187.25,24160
2014-07-17,1174.75,23520
2014-07-18,1176.75,15950
2014-07-21,1175.75,19790
2014-07-22,1184.00,25580
2014-07-23,1201.00,28080
2014-07-24,1207.50,25490
2014-07-25,1212.25,17800
2014-07-28,1236.50,21520
2014-07-29,1226.50,24640
2014-07-30,1220.50,17850
2014-07-31,1224.50,4140
2014-08-01,1215.00,3600
2014-08-04,1232.50,1840
2014-08-05,1222.75,2380
2014-08-06,1237.00,1150
2014-08-07,1250.00,1400
2014-08-08,1284.75,1200
2014-08-11,1314.75,1500
2014-08-12,1290.00,590
2014-08-13,1264.50,800
2014-08-14,1224.50,210
2014-08-15,1102.50,11050
2014-08-18,1115.50,14300
2014-08-19,1120.25,14810
2014-08-20,1119.75,19820
2014-08-21,1136.25,16300
2014-08-22,1166.00,22450
2014-08-25,1125.75,16200
2014-08-26,1075.50,11000
2014-08-27,1085.75,7380
2014-08-28,1073.75,4110
2014-08-29,1089.50,750
2014-09-02,1097.25,390
2014-09-03,1080.75,340
2014-09-04,1064.25,420
2014-09-05,1085.50,160
2014-09-08,1090.75,120
2014-09-09,1076.50,90
2014-09-10,1071.00,70
2014-09-11,1061.50,80
2014-09-12,1091.00,30
2014-09-15,989.50,101030
2014-09-16,980.75,122780
2014-09-17,982.50,72380
2014-09-18,971.50,76860
2014-09-19,957.00,95320
2014-09-22,938.25,136530
2014-09-23,936.25,84490
2014-09-24,936.75,96010
2014-09-25,922.75,118910
2014-09-26,910.25,101560
2014-09-29,923.50,115770
2014-09-30,913.25,174090
2014-10-01,916.75,109740
2014-10-02,924.50,101130
2014-10-03,912.25,104410
2014-10-06,942.25,145530
2014-10-07,940.75,186990
2014-10-08,935.00,132460
2014-10-09,942.00,128360
2014-10-10,922.50,216270
2014-10-13,945.25,180330
2014-10-14,964.75,225990
2014-10-15,952.50,188820
2014-10-16,966.50,119960
2014-10-17,951.75,116590
2014-10-20,944.25,126600
2014-10-21,964.25,169990
2014-10-22,962.75,164740
2014-10-23,993.25,182450
2014-10-24,977.50,180600
2014-10-27,1006.00,157480
2014-10-28,1008.00,152120
2014-10-29,1043.00,122710
2014-10-30,1024.25,83980
2014-10-31,1046.50,30600
2014-11-03,1028.75,14610
2014-11-04,1010.00,9680
2014-11-05,1020.50,6910
2014-11-06,1031.00,7400
2014-11-07,1040.25,3070
2014-11-10,1027.50,2980
2014-11-11,1066.50,3900
2014-11-12,1048.25,3350
2014-11-13,1050.50,1900
2014-11-14,1021.00,970
2014-11-17,1036.25,117860
2014-11-18,1023.25,83250
2014-11-19,1004.75,86190
2014-11-20,1020.50,83030
2014-11-21,1039.00,129770
2014-11-24,1033.75,81610
2014-11-25,1051.00,98570
2014-11-26,1047.00,71420
2014-11-27,1047.88,
2014-11-28,1016.00,82920
2014-12-01,1017.00,102850
2014-12-02,995.75,116220
2014-12-03,998.25,110020
2014-12-04,1010.50,109730
2014-12-05,1036.00,148260
2014-12-08,1043.75,142320
2014-12-09,1049.25,104300
2014-12-10,1032.00,166290
2014-12-11,1042.25,125930
2014-12-12,1047.25,115620
2014-12-15,1039.50,119890
2014-12-16,1023.50,146000
2014-12-17,1027.00,105150
2014-12-18,1035.00,95220
2014-12-19,1030.50,83810
2014-12-22,1038.25,70530
2014-12-23,1038.50,68200
2014-12-24,1028.75,43140
2014-12-26,1047.50,34310
2014-12-29,1041.75,57330
2014-12-30,1037.75,50460
2014-12-31,1019.25,19030
2015-01-02,1002.50,9170
2015-01-05,1039.75,7450
2015-01-06,1051.00,3990
2015-01-07,1052.75,3890
2015-01-08,1045.00,4040
2015-01-09,1051.50,3320
2015-01-12,1013.50,3310
2015-01-13,1000.00,1450
2015-01-14,992.50,400
2015-01-15,991.00,152450
2015-01-16,991.75,96010
2015-01-20,982.00,114400
2015-01-21,983.50,110960
2015-01-22,976.75,90810
2015-01-23,972.75,107020
2015-01-26,983.50,85310
2015-01-27,973.75,101220
2015-01-28,970.25,95600
2015-01-29,968.25,110660
2015-01-30,961.00,107060
2015-02-02,959.50,86690
2015-02-03,987.00,183640
2015-02-04,972.00,121560
2015-02-05,981.25,92630
2015-02-06,973.50,113430
2015-02-09,978.50,109140
2015-02-10,969.00,171880
2015-02-11,977.75,163830
2015-02-12,983.75,144050
2015-02-13,990.50,128960
2015-02-17,1007.75,104610
2015-02-18,995.75,99250
2015-02-19,1007.25,139530
2015-02-20,999.25,85920
2015-02-23,999.25,66190
2015-02-24,1016.00,111280
2015-02-25,1007.75,55240
2015-02-26,1024.00,59150
2015-02-27,1030.75,17640
2015-03-02,1011.25,8390
2015-03-03,1008.75,8850
2015-03-04,989.00,5140
2015-03-05,979.25,3380
2015-03-06,979.25,3310
2015-03-09,988.25,1710
2015-03-10,980.00,1140
2015-03-11,989.00,840
2015-03-12,986.50,780
2015-03-13,968.25,380
2015-03-16,969.25,82670
2015-03-17,954.50,113420
2015-03-18,965.00,102720
2015-03-19,961.75,111080
2015-03-20,973.75,126230
2015-03-23,983.50,99550
2015-03-24,981.75,90490
2015-03-25,978.75,113330
2015-03-26,974.50,101280
2015-03-27,967.25,93860
2015-03-30,967.75,88920
2015-03-31,973.25,173830
2015-04-01,989.75,159170
2015-04-02,986.00,107810
2015-04-03,986.00,
2015-04-06,978.50,59980
2015-04-07,971.00,107660
2015-04-08,971.50,108290
2015-04-09,953.50,170270
2015-04-10,951.50,125610
2015-04-13,948.75,103490
2015-04-14,960.25,142040
2015-04-15,965.00,155430
2015-04-16,966.00,90550
2015-04-17,968.75,90530
2015-04-20,977.50,110570
2015-04-21,975.25,67880
2015-04-22,970.50,108170
2015-04-23,978.25,83200
2015-04-24,969.75,62780
2015-04-27,973.00,62810
2015-04-28,977.50,78010
2015-04-29,988.50,51630
2015-04-30,978.50,13900
2015-05-01,968.50,5970
2015-05-04,983.00,3950
2015-05-05,993.50,2790
2015-05-06,990.50,2350
2015-05-07,981.50,2960
2015-05-08,984.50,1690
2015-05-11,983.00,1320
2015-05-12,967.00,1360
2015-05-13,975.00,1390
2015-05-14,963.00,190
2015-05-15,953.25,94600
2015-05-18,954.50,89560
2015-05-19,946.25,119640
2015-05-20,941.25,94330
2015-05-21,938.50,90910
2015-05-22,924.25,115970
2015-05-26,922.50,106440
2015-05-27,927.00,107400
2015-05-28,926.00,108110
2015-05-29,934.00,112310
2015-06-01,926.00,115280
2015-06-02,940.75,117940
2015-06-03,935.25,129170
2015-06-04,946.50,115650
2015-06-05,937.75,128000
2015-06-08,944.25,109450
2015-06-09,951.50,134070
2015-06-10,949.50,151230
2015-06-11,940.00,129710
2015-06-12,940.00,113300
2015-06-15,937.75,112440
2015-06-16,957.50,129790
2015-06-17,969.00,136520
2015-06-18,977.75,140570
2015-06-19,971.50,102490
2015-06-22,989.50,99650
2015-06-23,987.50,107170
2015-06-24,981.75,80680
2015-06-25,1000.25,90870
2015-06-26,1002.00,100940
2015-06-29,1002.50,51500
2015-06-30,1056.25,20170
2015-07-01,1044.00,8750
2015-07-02,1045.25,3990
2015-07-03,1037.00,
2015-07-06,1033.75,1970
2015-07-07,1002.00,2100
2015-07-08,1006.25,1510
2015-07-09,1037.75,880
2015-07-10,1043.50,830
2015-07-13,1045.25,530
2015-07-14,1039.00,300
2015-07-15,1025.00,28280
2015-07-16,1019.00,24160
2015-07-17,1014.75,19460
2015-07-20,1007.75,27830
2015-07-21,1018.75,30280
2015-07-22,1020.75,43510
2015-07-23,1010.00,48380
2015-07-24,991.25,43120
2015-07-27,961.25,28460
2015-07-28,974.75,26710
2015-07-29,983.00,28190
2015-07-30,990.25,25530
2015-07-31,980.75,9160
2015-08-03,977.50,3430
2015-08-04,976.00,2130
2015-08-05,991.75,1070
2015-08-06,985.50,1540
2015-08-07,1009.00,1000
2015-08-10,1044.75,1700
2015-08-11,1014.00,820
2015-08-12,951.00,920
2015-08-13,993.00,850
2015-08-14,978.50,290
2015-08-17,927.00,12810
2015-08-18,913.25,14550
2015-08-19,903.50,16770
2015-08-20,921.50,18830
2015-08-21,905.25,21280
2015-08-24,892.75,18850
